Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
Pandeglang,Pandeglang,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,8,UBIJALAR,Ton,9082.62,7702.74,7858.82,0.0,0.0,0.0
Pandeglang,Pandeglang,9,UBIKAYU / KETELA POHON,Ton,23300.56,21343.61,23390.13,0.0,0.0,0.0
Lebak,Lebak,1,JAGUNG,Ton,43045.66,8672.18,20999.09,0.0,0.0,0.0
Lebak,Lebak,2,KACANG HIJAU,Ton,2.0,32.4,13.0,0.0,0.0,0.0
Lebak,Lebak,3,KACANG TANAH,Ton,422.05,343.97,272.41,0.0,0.0,0.0
Lebak,Lebak,4,KEDELAI,Ton,13.69,7.88,16.18,0.0,0.0,0.0
Lebak,Lebak,5,PADI,Ton,402870.63,379567.82,430413.56,396558.51,203330.07,0.0
Lebak,Lebak,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,8,UBIJALAR,Ton,3498.4,1685.68,1852.04,0.0,0.0,0.0
Lebak,Lebak,9,UBIKAYU / KETELA POHON,Ton,21867.77,25430.25,25746.59,0.0,0.0,0.0
Tangerang,Tangerang,1,JAGUNG,Ton,483.78,391.88,562.6,0.0,0.0,0.0
Tangerang,Tangerang,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,3,KACANG TANAH,Ton,70.09,33.85,82.13,0.0,0.0,0.0
Tangerang,Tangerang,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,5,PADI,Ton,328825.23,327151.31,289798.4,290083.09,170106.18,0.0
Tangerang,Tangerang,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,8,UBIJALAR,Ton,721.54,946.6,1499.12,0.0,0.0,0.0
Tangerang,Tangerang,9,UBIKAYU / KETELA POHON,Ton,2718.55,2881.02,3479.64,0.0,0.0,0.0
Serang,Serang,1,JAGUNG,Ton,8213.36,11536.54,5122.9,0.0,0.0,0.0
Serang,Serang,2,KACANG HIJAU,Ton,19.0,69.4,27.0,0.0,0.0,0.0
Serang,Serang,3,KACANG TANAH,Ton,1428.61,1156.36,1385.32,0.0,0.0,0.0
Serang,Serang,4,KEDELAI,Ton,180.92,5.21,317.07,0.0,0.0,0.0
Serang,Serang,5,PADI,Ton,391973.23,383353.44,446654.32,449067.08,233023.4,0.0
Serang,Serang,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,8,UBIJALAR,Ton,2129.62,2159.47,5158.43,0.0,0.0,0.0
Serang,Serang,9,UBIKAYU / KETELA POHON,Ton,10167.15,17946.23,18482.63,0.0,0.0,0.0
Tangerang,Tangerang,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,3,KACANG TANAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,5,PADI,Ton,4747.24,3087.95,3424.91,3262.85,1542.33,0.0
Tangerang,Tangerang,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,8,UBIJALAR,Ton,0.0,58.57,43.7,0.0,0.0,0.0
Tangerang,Tangerang,9,UBIKAYU / KETELA POHON,Ton,0.0,53.33,0.0,0.0,0.0,0.0
Cilegon,Cilegon,1,JAGUNG,Ton,97.69,128.59,62.51,0.0,0.0,0.0
Cilegon,Cilegon,2,KACANG HIJAU,Ton,37.2,86.1,56.9,0.0,0.0,0.0
Cilegon,Cilegon,3,KACANG TANAH,Ton,2072.82,1652.3,2087.78,0.0,0.0,0.0
Cilegon,Cilegon,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,5,PADI,Ton,9714.09,9037.99,9101.37,8982.9,5467.39,0.0
Cilegon,Cilegon,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,8,UBIJALAR,Ton,321.47,498.59,1059.64,0.0,0.0,0.0
Cilegon,Cilegon,9,UBIKAYU / KETELA POHON,Ton,461.96,4901.0,2135.41,0.0,0.0,0.0
Serang,Serang,1,JAGUNG,Ton,70.01,129.4,284.49,0.0,0.0,0.0
Serang,Serang,2,KACANG HIJAU,Ton,7.5,4.2,18.0,0.0,0.0,0.0
Serang,Serang,3,KACANG TANAH,Ton,105.44,97.78,137.2,0.0,0.0,0.0
Serang,Serang,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,5,PADI,Ton,73013.87,66960.58,55987.47,57527.32,33544.58,0.0
Serang,Serang,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,8,UBIJALAR,Ton,126.81,55.54,240.33,0.0,0.0,0.0
Serang,Serang,9,UBIKAYU / KETELA POHON,Ton,493.93,883.24,1044.74,0.0,0.0,0.0
Tangerang,Tangerang Selatan,1,JAGUNG,Ton,28.14,19.32,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,3,KACANG TANAH,Ton,7.71,7.21,10.4,0.0,0.0,0.0
Tangerang,Tangerang Selatan,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,5,PADI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,8,UBIJALAR,Ton,64.98,25.42,2.18,0.0,0.0,0.0
Tangerang,Tangerang Selatan,9,UBIKAYU / KETELA POHON,Ton,532.92,493.39,425.59,0.0,0.0,0.0
Jembrana,Jembrana,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,2,KACANG HIJAU,Ton,124.3,94.9,24.6,0.0,0.0,0.0
Jembrana,Jembrana,3,KACANG TANAH,Ton,110.74,23.85,49.32,1.95,0.0,0.0
Jembrana,Jembrana,4,KEDELAI,Ton,1404.44,1443.02,1611.63,2128.23,0.0,0.0
Jembrana,Jembrana,5,PADI,Ton,47178.1,50258.4,58158.77,63854.0,56064.88,0.0
Jembrana,Jembrana,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,8,UBIJALAR,Ton,12.13,17.65,0.0,0.0,0.0,0.0
Jembrana,Jembrana,9,UBIKAYU / KETELA POHON,Ton,142.9,657.78,163.08,116.23,0.0,0.0
Tabanan,Tabanan,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,2,KACANG HIJAU,Ton,0.0,1.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,3,KACANG TANAH,Ton,3.3,9.67,0.0,0.0,0.0,0.0
Tabanan,Tabanan,4,KEDELAI,Ton,164.52,809.51,631.91,1517.84,0.0,0.0
Tabanan,Tabanan,5,PADI,Ton,142846.03,166880.26,169265.45,169511.9,163226.78,0.0
Tabanan,Tabanan,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,8,UBIJALAR,Ton,182.05,234.24,33.08,96.13,0.0,0.0
Tabanan,Tabanan,9,UBIKAYU / KETELA POHON,Ton,1138.06,1179.43,1372.0,914.95,0.0,0.0
Badung,Badung,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,2,KACANG HIJAU,Ton,41.2,0.0,10.5,0.0,0.0,0.0
Badung,Badung,3,KACANG TANAH,Ton,111.89,67.01,97.69,42.41,0.0,0.0
Badung,Badung,4,KEDELAI,Ton,40.42,123.39,462.26,658.85,0.0,0.0
Badung,Badung,5,PADI,Ton,83587.23,90233.06,99406.39,104711.29,97113.36,0.0
Badung,Badung,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,8,UBIJALAR,Ton,2760.34,813.63,433.45,557.56,0.0,0.0
Badung,Badung,9,UBIKAYU / KETELA POHON,Ton,4323.59,2532.31,3717.03,1043.87,0.0,0.0
Gianyar,Gianyar,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,2,KACANG HIJAU,Ton,0.0,2.5,1.5,0.0,0.0,0.0
Gianyar,Gianyar,3,KACANG TANAH,Ton,197.49,163.18,80.44,13.52,0.0,0.0
Gianyar,Gianyar,4,KEDELAI,Ton,124.47,153.64,27.28,28.69,0.0,0.0
Gianyar,Gianyar,5,PADI,Ton,91622.56,117895.26,133658.86,123419.53,114966.06,0.0
Gianyar,Gianyar,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,8,UBIJALAR,Ton,1986.94,1077.17,662.33,966.9,0.0,0.0
Gianyar,Gianyar,9,UBIKAYU / KETELA POHON,Ton,1489.16,1979.47,2139.28,1335.15,0.0,0.0
Klungkung,Klungkung,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,3,KACANG TANAH,Ton,570.63,640.56,798.8,454.58,0.0,0.0
Klungkung,Klungkung,4,KEDELAI,Ton,594.76,293.59,500.39,760.11,0.0,0.0
Klungkung,Klungkung,5,PADI,Ton,25764.98,24805.55,25734.39,28592.07,24675.67,0.0
Klungkung,Klungkung,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,8,UBIJALAR,Ton,715.48,538.13,242.1,261.26,0.0,0.0
Klungkung,Klungkung,9,UBIKAYU / KETELA POHON,Ton,6536.68,18927.61,16375.44,11699.46,0.0,0.0
Bangli,Bangli,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,3,KACANG TANAH,Ton,569.79,459.2,274.71,214.52,0.0,0.0
Bangli,Bangli,4,KEDELAI,Ton,1.6,49.23,3.83,3.86,0.0,0.0
Bangli,Bangli,5,PADI,Ton,13626.32,19653.2,21630.8,20576.28,17809.51,0.0
Bangli,Bangli,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,8,UBIJALAR,Ton,5755.24,6944.5,4367.98,5534.57,0.0,0.0
Bangli,Bangli,9,UBIKAYU / KETELA POHON,Ton,2473.21,1449.83,1041.75,1825.36,0.0,0.0
Karang,Karang Asem,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,2,KACANG HIJAU,Ton,0.0,0.0,0.1,0.0,0.0,0.0
Karang,Karang Asem,3,KACANG TANAH,Ton,2155.37,2223.33,3123.01,2659.78,0.0,0.0
Karang,Karang Asem,4,KEDELAI,Ton,0.0,30.0,0.79,54.14,0.0,0.0
Karang,Karang Asem,5,PADI,Ton,41009.95,40868.57,52090.59,47628.13,48086.36,0.0
Karang,Karang Asem,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,8,UBIJALAR,Ton,9448.43,7761.89,7866.33,11508.79,0.0,0.0
Karang,Karang Asem,9,UBIKAYU / KETELA POHON,Ton,54177.57,68661.9,148944.26,56294.53,0.0,0.0
Buleleng,Buleleng,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,2,KACANG HIJAU,Ton,66.2,123.1,153.3,0.0,0.0,0.0
Buleleng,Buleleng,3,KACANG TANAH,Ton,1745.72,1392.1,980.44,1042.11,0.0,0.0
Buleleng,Buleleng,4,KEDELAI,Ton,5.5,3.24,3.38,2.23,0.0,0.0
Buleleng,Buleleng,5,PADI,Ton,62836.23,82975.62,90707.72,91383.19,89942.72,0.0
Buleleng,Buleleng,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,8,UBIJALAR,Ton,39.22,54.2,17.97,16.79,0.0,0.0
Buleleng,Buleleng,9,UBIKAYU / KETELA POHON,Ton,5746.89,10159.87,11589.82,2917.53,0.0,0.0
Denpasar,Denpasar,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,2,KACANG HIJAU,Ton,0.0,0.0,2.7,0.0,0.0,0.0
Denpasar,Denpasar,3,KACANG TANAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,4,KEDELAI,Ton,3.37,50.86,8.27,4.06,0.0,0.0
Denpasar,Denpasar,5,PADI,Ton,23697.05,25340.89,29948.63,23904.26,23588.01,0.0
Denpasar,Denpasar,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,8,UBIJALAR,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,9,UBIKAYU / KETELA POHON,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,2,KACANG HIJAU,Ton,19.0,351.0,81.0,0.0,0.0,0.0
Lombok,Lombok Barat,3,KACANG TANAH,Ton,733.77,1817.31,559.64,0.0,0.0,0.0
Lombok,Lombok Barat,4,KEDELAI,Ton,1290.17,686.19,1172.45,0.0,0.0,0.0
Lombok,Lombok Barat,5,PADI,Ton,127506.26,126048.6,135065.47,137357.94,122867.01,0.0
Lombok,Lombok Barat,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,8,UBIJALAR,Ton,1807.52,653.35,1172.45,0.0,0.0,0.0
Lombok,Lombok Barat,9,UBIKAYU / KETELA POHON,Ton,2657.32,4568.48,2096.83,0.0,0.0,0.0
Lombok,Lombok Tengah,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,2,KACANG HIJAU,Ton,1131.2,1071.0,1318.8,0.0,0.0,0.0
Lombok,Lombok Tengah,3,KACANG TANAH,Ton,7276.66,4857.54,3775.68,0.0,0.0,0.0
Lombok,Lombok Tengah,4,KEDELAI,Ton,8049.62,9297.16,2745.1,0.0,0.0,0.0
Lombok,Lombok Tengah,5,PADI,Ton,318321.85,357912.91,373219.71,380811.93,357504.03,0.0
Lombok,Lombok Tengah,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,8,UBIJALAR,Ton,2880.23,1025.32,2745.1,0.0,0.0,0.0
Lombok,Lombok Tengah,9,UBIKAYU / KETELA POHON,Ton,2707.69,4034.11,2085.5,0.0,0.0,0.0
Lombok,Lombok Timur,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Timur,2,KACANG HIJAU,Ton,748.3,270.4,227.4,0.0,0.0,0.0
Lombok,Lombok Timur,3,KACANG TANAH,Ton,838.59,1420.27,1105.76,0.0,0.0,0.0
Lombok,Lombok Timur,4,KEDELAI,Ton,2143.09,1238.0,3855.1,0.0,0.0,0.0
Lombok,Lombok Timur,5,PADI,Ton,232315.51,250214.48,241781.21,249268.61,254291.36,0.0
Lombok,Lombok Timur,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Timur,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Timur,8,UBIJALAR,Ton,4042.51,2803.23,3855.1,0.0,0.0,0.0
Lombok,Lombok Timur,9,UBIKAYU / KETELA POHON,Ton,14953.63,19199.33,17100.4,0.0,0.0,0.0
Sumbawa,Sumbawa,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa,2,KACANG HIJAU,Ton,9789.0,15596.0,12247.0,0.0,0.0,0.0
Sumbawa,Sumbawa,3,KACANG TANAH,Ton,315.26,3615.55,663.17,0.0,0.0,0.0
Sumbawa,Sumbawa,4,KEDELAI,Ton,633.03,150.11,74.34,0.0,0.0,0.0
Sumbawa,Sumbawa,5,PADI,Ton,265688.51,287481.06,308399.03,321374.08,295810.3,0.0
Sumbawa,Sumbawa,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa,8,UBIJALAR,Ton,2350.03,802.44,74.34,0.0,0.0,0.0
Sumbawa,Sumbawa,9,UBIKAYU / KETELA POHON,Ton,2063.5,2633.0,3290.32,0.0,0.0,0.0
Dompu,Dompu,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Dompu,Dompu,2,KACANG HIJAU,Ton,6029.8,4182.6,5110.8,0.0,0.0,0.0
Dompu,Dompu,3,KACANG TANAH,Ton,508.42,553.58,527.82,0.0,0.0,0.0
Dompu,Dompu,4,KEDELAI,Ton,14811.22,3093.23,229.49,0.0,0.0,0.0
Dompu,Dompu,5,PADI,Ton,83951.02,91061.62,83706.14,94379.13,101624.93,0.0
Dompu,Dompu,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Dompu,Dompu,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Dompu,Dompu,8,UBIJALAR,Ton,1440.85,811.77,229.49,0.0,0.0,0.0
Dompu,Dompu,9,UBIKAYU / KETELA POHON,Ton,214.49,298.02,213.08,0.0,0.0,0.0
Bima,Bima,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,2,KACANG HIJAU,Ton,710.0,1615.9,527.5,0.0,0.0,0.0
Bima,Bima,3,KACANG TANAH,Ton,16062.07,20444.28,14260.06,0.0,0.0,0.0
Bima,Bima,4,KEDELAI,Ton,5251.91,4801.12,149.6,0.0,0.0,0.0
Bima,Bima,5,PADI,Ton,172742.72,180923.05,183284.54,221993.37,204686.33,0.0
Bima,Bima,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,8,UBIJALAR,Ton,3244.0,465.11,149.6,0.0,0.0,0.0
Bima,Bima,9,UBIKAYU / KETELA POHON,Ton,3368.08,13732.31,8483.17,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,2,KACANG HIJAU,Ton,1482.6,402.0,65.8,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,3,KACANG TANAH,Ton,185.35,60.33,19.53,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,4,KEDELAI,Ton,75.56,19.06,18.11,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,5,PADI,Ton,59112.05,67423.01,67935.12,70871.26,51657.0,0.0
Sumbawa,Sumbawa Barat,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,8,UBIJALAR,Ton,601.3,138.15,18.11,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,9,UBIKAYU / KETELA POHON,Ton,475.26,151.74,0.0,0.0,0.0,0.0
Lombok,Lombok Utara,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Utara,2,KACANG HIJAU,Ton,102.0,24.8,3.6,0.0,0.0,0.0
Lombok,Lombok Utara,3,KACANG TANAH,Ton,7264.63,7181.84,3587.78,0.0,0.0,0.0
Lombok,Lombok Utara,4,KEDELAI,Ton,0.0,0.0,214.96,0.0,0.0,0.0
Lombok,Lombok Utara,5,PADI,Ton,26896.35,30281.81,32085.7,32950.1,36896.75,0.0
Lombok,Lombok Utara,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Utara,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Utara,8,UBIJALAR,Ton,351.04,241.19,214.96,0.0,0.0,0.0
Lombok,Lombok Utara,9,UBIKAYU / KETELA POHON,Ton,13204.67,17801.43,3914.38,0.0,0.0,0.0
Mataram,Mataram,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,3,KACANG TANAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,4,KEDELAI,Ton,9.71,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,5,PADI,Ton,16821.08,16649.53,16565.06,16358.12,15468.88,0.0
Mataram,Mataram,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,8,UBIJALAR,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,9,UBIKAYU / KETELA POHON,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,2,KACANG HIJAU,Ton,30.0,30.0,45.0,0.0,0.0,0.0
Bima,Bima,3,KACANG TANAH,Ton,397.11,282.48,106.07,0.0,0.0,0.0
Bima,Bima,4,KEDELAI,Ton,150.55,127.23,0.0,0.0,0.0,0.0
Bima,Bima,5,PADI,Ton,13834.46,11563.77,10903.49,13172.38,12601.78,0.0
Bima,Bima,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,8,UBIJALAR,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,9,UBIKAYU / KETELA POHON,Ton,0.0,1324.68,1135.62,0.0,0.0,0.0
Sumba,Sumba Barat,1,JAGUNG,Ton,17810.02,15674.49,9568.96,0.0,0.0,0.0
Sumba,Sumba Barat,2,KACANG HIJAU,Ton,5.7,46.6,29.9,0.0,0.0,0.0
Sumba,Sumba Barat,3,KACANG TANAH,Ton,3.77,17.42,11.92,0.0,0.0,0.0
Sumba,Sumba Barat,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Barat,5,PADI,Ton,23587.72,30574.07,30180.24,31146.36,23384.3,0.0
Sumba,Sumba Barat,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Barat,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Barat,8,UBIJALAR,Ton,459.57,405.77,612.14,0.0,0.0,0.0
Sumba,Sumba Barat,9,UBIKAYU / KETELA POHON,Ton,8442.3,5866.57,4537.69,0.0,0.0,0.0
Sumba,Sumba Timur,1,JAGUNG,Ton,46154.61,36029.89,24611.13,0.0,0.0,0.0
Sumba,Sumba Timur,2,KACANG HIJAU,Ton,188.5,118.0,50.0,0.0,0.0,0.0
Sumba,Sumba Timur,3,KACANG TANAH,Ton,1181.98,1014.97,513.99,0.0,0.0,0.0
Sumba,Sumba Timur,4,KEDELAI,Ton,3.13,31.88,23.59,0.0,0.0,0.0
Sumba,Sumba Timur,5,PADI,Ton,49562.7,54189.02,52283.93,62877.73,49407.77,0.0
Sumba,Sumba Timur,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Timur,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Timur,8,UBIJALAR,Ton,1797.28,1874.67,1139.37,0.0,0.0,0.0
Sumba,Sumba Timur,9,UBIKAYU / KETELA POHON,Ton,33046.22,21336.19,18639.44,0.0,0.0,0.0
Kupang,Kupang,1,JAGUNG,Ton,41621.89,42688.82,40828.9,0.0,0.0,0.0
Kupang,Kupang,2,KACANG HIJAU,Ton,147.5,202.1,61.6,0.0,0.0,0.0
Kupang,Kupang,3,KACANG TANAH,Ton,806.09,858.34,520.46,0.0,0.0,0.0
Kupang,Kupang,4,KEDELAI,Ton,0.0,149.4,0.0,0.0,0.0,0.0
Kupang,Kupang,5,PADI,Ton,52086.22,55837.77,61254.96,83408.13,63041.96,0.0
Kupang,Kupang,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Kupang,Kupang,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Kupang,Kupang,8,UBIJALAR,Ton,1493.65,1147.04,730.03,0.0,0.0,0.0
Kupang,Kupang,9,UBIKAYU / KETELA POHON,Ton,34413.26,14978.84,8448.04,0.0,0.0,0.0
Timor,Timor Tengah Selatan,1,JAGUNG,Ton,125258.01,183930.75,170736.91,0.0,0.0,0.0
Timor,Timor Tengah Selatan,2,KACANG HIJAU,Ton,1815.0,1048.7,1197.6,0.0,0.0,0.0
Timor,Timor Tengah Selatan,3,KACANG TANAH,Ton,1073.35,3008.5,1852.88,0.0,0.0,0.0
Timor,Timor Tengah Selatan,4,KEDELAI,Ton,7.27,1.68,0.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,5,PADI,Ton,16496.26,14538.94,15615.68,15777.78,15133.19,0.0
Timor,Timor Tengah Selatan,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
