Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
Parepare,Parepare,5,PADI,Ha,998.03,967.87,963.45,962.16,960.04,0.0
Parepare,Parepare,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Parepare,Parepare,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Parepare,Parepare,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Parepare,Parepare,9,UBIKAYU / KETELA POHON,Ha,10.0,8.0,8.0,7.0,0.0,0.0
Palopo,Palopo,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Palopo,Palopo,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Palopo,Palopo,3,KACANG TANAH,Ha,35.0,68.0,1.0,1.25,0.0,0.0
Palopo,Palopo,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Palopo,Palopo,5,PADI,Ha,2956.96,2966.25,2923.02,2925.19,2932.36,0.0
Palopo,Palopo,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Palopo,Palopo,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Palopo,Palopo,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Palopo,Palopo,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton,2,KACANG HIJAU,Ha,58.0,29.0,19.0,0.0,0.0,0.0
Buton,Buton,3,KACANG TANAH,Ha,169.0,101.0,51.0,0.0,0.0,0.0
Buton,Buton,4,KEDELAI,Ha,31.0,15.0,22.0,0.0,0.0,0.0
Buton,Buton,5,PADI,Ha,2287.36,2109.89,1538.0,1773.74,1675.7,0.0
Buton,Buton,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton,8,UBIJALAR,Ha,146.0,125.0,83.0,0.0,0.0,0.0
Buton,Buton,9,UBIKAYU / KETELA POHON,Ha,304.0,259.0,171.0,0.0,0.0,0.0
Muna,Muna,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Muna,Muna,2,KACANG HIJAU,Ha,25.0,12.0,17.0,0.0,0.0,0.0
Muna,Muna,3,KACANG TANAH,Ha,1424.0,1152.0,1013.0,0.0,0.0,0.0
Muna,Muna,4,KEDELAI,Ha,5.0,0.0,1536.0,0.0,0.0,0.0
Muna,Muna,5,PADI,Ha,962.74,921.23,617.0,674.18,786.95,0.0
Muna,Muna,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Muna,Muna,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Muna,Muna,8,UBIJALAR,Ha,300.0,188.0,152.0,0.0,0.0,0.0
Muna,Muna,9,UBIKAYU / KETELA POHON,Ha,605.0,577.0,678.0,0.0,0.0,0.0
Konawe,Konawe,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe,2,KACANG HIJAU,Ha,61.0,33.0,29.5,0.0,0.0,0.0
Konawe,Konawe,3,KACANG TANAH,Ha,73.9,54.5,67.5,0.0,0.0,0.0
Konawe,Konawe,4,KEDELAI,Ha,175.4,110.9,512.8,0.0,0.0,0.0
Konawe,Konawe,5,PADI,Ha,49476.98,45124.81,34259.0,37223.54,48743.45,0.0
Konawe,Konawe,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe,8,UBIJALAR,Ha,85.7,100.5,120.4,0.0,0.0,0.0
Konawe,Konawe,9,UBIKAYU / KETELA POHON,Ha,174.4,205.3,211.0,0.0,0.0,0.0
Kolaka,Kolaka,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka,2,KACANG HIJAU,Ha,17.2,100.0,44.5,0.0,0.0,0.0
Kolaka,Kolaka,3,KACANG TANAH,Ha,30.7,50.0,75.4,0.0,0.0,0.0
Kolaka,Kolaka,4,KEDELAI,Ha,0.0,0.0,399.5,0.0,0.0,0.0
Kolaka,Kolaka,5,PADI,Ha,11340.09,13267.57,12493.0,11445.07,11596.65,0.0
Kolaka,Kolaka,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka,8,UBIJALAR,Ha,52.3,68.2,57.8,0.0,0.0,0.0
Kolaka,Kolaka,9,UBIKAYU / KETELA POHON,Ha,223.3,370.0,240.6,0.0,0.0,0.0
Konawe,Konawe Selatan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Selatan,2,KACANG HIJAU,Ha,109.6,40.4,46.1,0.0,0.0,0.0
Konawe,Konawe Selatan,3,KACANG TANAH,Ha,162.3,113.7,94.2,0.0,0.0,0.0
Konawe,Konawe Selatan,4,KEDELAI,Ha,87.0,39.9,924.3,0.0,0.0,0.0
Konawe,Konawe Selatan,5,PADI,Ha,23477.05,22298.07,23185.0,19794.28,21611.02,0.0
Konawe,Konawe Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Selatan,8,UBIJALAR,Ha,219.8,194.1,175.2,0.0,0.0,0.0
Konawe,Konawe Selatan,9,UBIKAYU / KETELA POHON,Ha,1206.2,1170.6,1257.2,0.0,0.0,0.0
Bombana,Bombana,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bombana,Bombana,2,KACANG HIJAU,Ha,10.0,31.0,12.0,0.0,0.0,0.0
Bombana,Bombana,3,KACANG TANAH,Ha,94.3,66.0,18.0,0.0,0.0,0.0
Bombana,Bombana,4,KEDELAI,Ha,0.0,1.0,385.3,0.0,0.0,0.0
Bombana,Bombana,5,PADI,Ha,17665.8,16394.86,17713.0,15432.46,16018.51,0.0
Bombana,Bombana,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bombana,Bombana,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bombana,Bombana,8,UBIJALAR,Ha,22.0,55.0,19.0,0.0,0.0,0.0
Bombana,Bombana,9,UBIKAYU / KETELA POHON,Ha,41.9,80.0,57.0,0.0,0.0,0.0
Wakatobi,Wakatobi,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Wakatobi,Wakatobi,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Wakatobi,Wakatobi,3,KACANG TANAH,Ha,12.6,8.0,6.7,0.0,0.0,0.0
Wakatobi,Wakatobi,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Wakatobi,Wakatobi,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Wakatobi,Wakatobi,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Wakatobi,Wakatobi,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Wakatobi,Wakatobi,8,UBIJALAR,Ha,12.5,11.2,3.3,0.0,0.0,0.0
Wakatobi,Wakatobi,9,UBIKAYU / KETELA POHON,Ha,669.2,440.0,334.3,0.0,0.0,0.0
Kolaka,Kolaka Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka Utara,2,KACANG HIJAU,Ha,1.0,2.0,1.0,0.0,0.0,0.0
Kolaka,Kolaka Utara,3,KACANG TANAH,Ha,24.0,7.0,5.0,0.0,0.0,0.0
Kolaka,Kolaka Utara,4,KEDELAI,Ha,21.0,20.0,140.0,0.0,0.0,0.0
Kolaka,Kolaka Utara,5,PADI,Ha,1491.89,986.24,1338.0,1449.28,1441.28,0.0
Kolaka,Kolaka Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka Utara,8,UBIJALAR,Ha,29.0,14.0,12.0,0.0,0.0,0.0
Kolaka,Kolaka Utara,9,UBIKAYU / KETELA POHON,Ha,28.0,19.0,17.0,0.0,0.0,0.0
Buton,Buton Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Utara,2,KACANG HIJAU,Ha,72.0,35.0,23.0,0.0,0.0,0.0
Buton,Buton Utara,3,KACANG TANAH,Ha,65.5,84.5,60.5,0.0,0.0,0.0
Buton,Buton Utara,4,KEDELAI,Ha,59.5,71.5,48.0,0.0,0.0,0.0
Buton,Buton Utara,5,PADI,Ha,964.72,838.22,923.0,726.02,884.26,0.0
Buton,Buton Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Utara,8,UBIJALAR,Ha,126.5,70.5,95.1,0.0,0.0,0.0
Buton,Buton Utara,9,UBIKAYU / KETELA POHON,Ha,335.0,221.0,312.5,0.0,0.0,0.0
Konawe,Konawe Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Utara,2,KACANG HIJAU,Ha,71.0,38.5,23.5,0.0,0.0,0.0
Konawe,Konawe Utara,3,KACANG TANAH,Ha,211.5,80.0,55.0,0.0,0.0,0.0
Konawe,Konawe Utara,4,KEDELAI,Ha,42.0,18.0,254.5,0.0,0.0,0.0
Konawe,Konawe Utara,5,PADI,Ha,1960.34,2155.96,2235.0,2295.76,2058.92,0.0
Konawe,Konawe Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Utara,8,UBIJALAR,Ha,35.0,11.5,6.5,0.0,0.0,0.0
Konawe,Konawe Utara,9,UBIKAYU / KETELA POHON,Ha,50.0,22.0,17.5,0.0,0.0,0.0
Kolaka,Kolaka Timur,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka Timur,2,KACANG HIJAU,Ha,39.0,18.0,16.0,0.0,0.0,0.0
Kolaka,Kolaka Timur,3,KACANG TANAH,Ha,53.0,25.5,29.1,0.0,0.0,0.0
Kolaka,Kolaka Timur,4,KEDELAI,Ha,6.0,6.0,42.5,0.0,0.0,0.0
Kolaka,Kolaka Timur,5,PADI,Ha,19710.88,19336.17,19484.0,19067.25,21040.92,0.0
Kolaka,Kolaka Timur,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka Timur,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kolaka,Kolaka Timur,8,UBIJALAR,Ha,64.0,38.0,33.8,0.0,0.0,0.0
Kolaka,Kolaka Timur,9,UBIKAYU / KETELA POHON,Ha,109.0,121.5,85.9,0.0,0.0,0.0
Konawe,Konawe Kepulauan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Kepulauan,2,KACANG HIJAU,Ha,65.5,0.0,4.5,0.0,0.0,0.0
Konawe,Konawe Kepulauan,3,KACANG TANAH,Ha,18.5,9.0,7.5,0.0,0.0,0.0
Konawe,Konawe Kepulauan,4,KEDELAI,Ha,0.0,0.0,50.5,0.0,0.0,0.0
Konawe,Konawe Kepulauan,5,PADI,Ha,155.92,118.87,144.0,127.96,166.38,0.0
Konawe,Konawe Kepulauan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Kepulauan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Konawe,Konawe Kepulauan,8,UBIJALAR,Ha,29.5,8.5,1.0,0.0,0.0,0.0
Konawe,Konawe Kepulauan,9,UBIKAYU / KETELA POHON,Ha,208.5,85.0,20.5,0.0,0.0,0.0
Muna,Muna Barat,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Muna,Muna Barat,2,KACANG HIJAU,Ha,3.9,4.0,14.0,0.0,0.0,0.0
Muna,Muna Barat,3,KACANG TANAH,Ha,1607.6,2100.0,1011.0,0.0,0.0,0.0
Muna,Muna Barat,4,KEDELAI,Ha,6.0,0.0,948.0,0.0,0.0,0.0
Muna,Muna Barat,5,PADI,Ha,1534.29,1405.92,1453.0,1436.62,1413.58,0.0
Muna,Muna Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Muna,Muna Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Muna,Muna Barat,8,UBIJALAR,Ha,104.0,104.5,116.0,0.0,0.0,0.0
Muna,Muna Barat,9,UBIKAYU / KETELA POHON,Ha,528.0,305.0,295.0,0.0,0.0,0.0
Buton,Buton Tengah,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Tengah,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Tengah,3,KACANG TANAH,Ha,157.0,100.0,120.0,0.0,0.0,0.0
Buton,Buton Tengah,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Tengah,5,PADI,Ha,0.0,5.78,9.0,8.67,5.78,0.0
Buton,Buton Tengah,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Tengah,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Tengah,8,UBIJALAR,Ha,40.0,159.0,145.0,0.0,0.0,0.0
Buton,Buton Tengah,9,UBIKAYU / KETELA POHON,Ha,934.0,428.0,396.0,0.0,0.0,0.0
Buton,Buton Selatan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Selatan,2,KACANG HIJAU,Ha,5.0,2.0,3.0,0.0,0.0,0.0
Buton,Buton Selatan,3,KACANG TANAH,Ha,11.0,21.0,64.4,0.0,0.0,0.0
Buton,Buton Selatan,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Selatan,5,PADI,Ha,1.0,1.66,0.0,20.0,33.34,0.0
Buton,Buton Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buton,Buton Selatan,8,UBIJALAR,Ha,138.0,122.0,107.0,0.0,0.0,0.0
Buton,Buton Selatan,9,UBIKAYU / KETELA POHON,Ha,953.5,666.6,412.4,0.0,0.0,0.0
Kendari,Kendari,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kendari,Kendari,2,KACANG HIJAU,Ha,8.0,0.0,0.5,0.0,0.0,0.0
Kendari,Kendari,3,KACANG TANAH,Ha,14.0,16.0,10.0,0.0,0.0,0.0
Kendari,Kendari,4,KEDELAI,Ha,0.0,0.0,75.5,0.0,0.0,0.0
Kendari,Kendari,5,PADI,Ha,621.59,620.2,573.0,526.21,561.44,0.0
Kendari,Kendari,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kendari,Kendari,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kendari,Kendari,8,UBIJALAR,Ha,49.5,41.0,38.5,0.0,0.0,0.0
Kendari,Kendari,9,UBIKAYU / KETELA POHON,Ha,153.0,142.5,162.5,0.0,0.0,0.0
Baubau,Baubau,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Baubau,Baubau,2,KACANG HIJAU,Ha,2.0,0.0,1.0,0.0,0.0,0.0
Baubau,Baubau,3,KACANG TANAH,Ha,11.0,8.0,6.0,0.0,0.0,0.0
Baubau,Baubau,4,KEDELAI,Ha,1.0,53.0,71.0,0.0,0.0,0.0
Baubau,Baubau,5,PADI,Ha,2046.5,1931.84,2025.0,1929.22,1961.44,0.0
Baubau,Baubau,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Baubau,Baubau,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Baubau,Baubau,8,UBIJALAR,Ha,26.0,32.0,15.0,0.0,0.0,0.0
Baubau,Baubau,9,UBIKAYU / KETELA POHON,Ha,55.0,77.0,41.0,0.0,0.0,0.0
Boalemo,Boalemo,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Boalemo,Boalemo,2,KACANG HIJAU,Ha,1.0,0.0,0.0,0.0,0.0,0.0
Boalemo,Boalemo,3,KACANG TANAH,Ha,1.0,0.0,3.5,0.0,0.0,0.0
Boalemo,Boalemo,4,KEDELAI,Ha,108.0,16.0,533.0,0.0,0.0,0.0
Boalemo,Boalemo,5,PADI,Ha,8191.39,6396.81,5886.02,7131.4,0.0,0.0
Boalemo,Boalemo,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Boalemo,Boalemo,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Boalemo,Boalemo,8,UBIJALAR,Ha,4.0,0.0,0.0,0.0,0.0,0.0
Boalemo,Boalemo,9,UBIKAYU / KETELA POHON,Ha,8.0,2.0,2.8,0.0,0.0,0.0
Gorontalo,Gorontalo,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,4,KEDELAI,Ha,290.0,38.0,171.0,0.0,0.0,0.0
Gorontalo,Gorontalo,5,PADI,Ha,20497.43,23114.64,23177.91,24847.47,0.0,0.0
Gorontalo,Gorontalo,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pohuwato,Pohuwato,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pohuwato,Pohuwato,2,KACANG HIJAU,Ha,11.0,13.0,15.0,0.0,0.0,0.0
Pohuwato,Pohuwato,3,KACANG TANAH,Ha,12.0,21.0,12.0,0.0,0.0,0.0
Pohuwato,Pohuwato,4,KEDELAI,Ha,159.0,133.0,165.0,0.0,0.0,0.0
Pohuwato,Pohuwato,5,PADI,Ha,5706.18,6093.96,5704.18,4068.36,0.0,0.0
Pohuwato,Pohuwato,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pohuwato,Pohuwato,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pohuwato,Pohuwato,8,UBIJALAR,Ha,7.0,6.0,10.0,0.0,0.0,0.0
Pohuwato,Pohuwato,9,UBIKAYU / KETELA POHON,Ha,4.0,21.0,19.0,0.0,0.0,0.0
Bone,Bone Bolango,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bone,Bone Bolango,2,KACANG HIJAU,Ha,0.0,1.0,2.0,0.0,0.0,0.0
Bone,Bone Bolango,3,KACANG TANAH,Ha,49.0,28.0,21.0,0.0,0.0,0.0
Bone,Bone Bolango,4,KEDELAI,Ha,134.0,81.0,158.0,0.0,0.0,0.0
Bone,Bone Bolango,5,PADI,Ha,5114.7,3748.81,3640.09,5382.41,0.0,0.0
Bone,Bone Bolango,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bone,Bone Bolango,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bone,Bone Bolango,8,UBIJALAR,Ha,2.0,0.0,0.0,0.0,0.0,0.0
Bone,Bone Bolango,9,UBIKAYU / KETELA POHON,Ha,27.0,43.0,55.0,0.0,0.0,0.0
Gorontalo,Gorontalo Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo Utara,2,KACANG HIJAU,Ha,0.0,2.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo Utara,3,KACANG TANAH,Ha,85.0,93.0,84.0,0.0,0.0,0.0
Gorontalo,Gorontalo Utara,4,KEDELAI,Ha,0.0,64.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo Utara,5,PADI,Ha,7068.33,7022.06,6581.47,5725.36,0.0,0.0
Gorontalo,Gorontalo Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo Utara,8,UBIJALAR,Ha,18.0,26.0,21.0,0.0,0.0,0.0
Gorontalo,Gorontalo Utara,9,UBIKAYU / KETELA POHON,Ha,24.0,37.0,31.0,0.0,0.0,0.0
Gorontalo,Gorontalo,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,3,KACANG TANAH,Ha,0.0,1.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,4,KEDELAI,Ha,0.0,3.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,5,PADI,Ha,2108.31,2337.22,1833.8,2455.47,0.0,0.0
Gorontalo,Gorontalo,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gorontalo,Gorontalo,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Majene,Majene,1,JAGUNG,Ha,3955.9,611.0,1885.0,0.0,0.0,0.0
Majene,Majene,2,KACANG HIJAU,Ha,158.8,153.0,139.0,0.0,0.0,0.0
Majene,Majene,3,KACANG TANAH,Ha,101.0,94.9,69.0,0.0,0.0,0.0
Majene,Majene,4,KEDELAI,Ha,251.0,0.0,0.0,0.0,0.0,0.0
Majene,Majene,5,PADI,Ha,922.68,744.12,1184.39,959.49,612.22,0.0
Majene,Majene,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Majene,Majene,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Majene,Majene,8,UBIJALAR,Ha,151.7,156.0,85.0,0.0,0.0,0.0
Majene,Majene,9,UBIKAYU / KETELA POHON,Ha,264.0,341.0,294.0,0.0,0.0,0.0
Polewali,Polewali Mandar,1,JAGUNG,Ha,9057.0,2487.2,7569.8,0.0,0.0,0.0
Polewali,Polewali Mandar,2,KACANG HIJAU,Ha,273.9,211.7,175.7,0.0,0.0,0.0
Polewali,Polewali Mandar,3,KACANG TANAH,Ha,49.0,71.2,60.5,0.0,0.0,0.0
Polewali,Polewali Mandar,4,KEDELAI,Ha,1893.1,228.6,32.0,0.0,0.0,0.0
Polewali,Polewali Mandar,5,PADI,Ha,32973.21,28957.54,34623.54,30534.96,31301.62,0.0
Polewali,Polewali Mandar,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Polewali,Polewali Mandar,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Polewali,Polewali Mandar,8,UBIJALAR,Ha,168.0,81.9,52.6,0.0,0.0,0.0
Polewali,Polewali Mandar,9,UBIKAYU / KETELA POHON,Ha,698.0,451.7,321.7,0.0,0.0,0.0
Mamasa,Mamasa,1,JAGUNG,Ha,589.7,3568.0,4630.0,0.0,0.0,0.0
Mamasa,Mamasa,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mamasa,Mamasa,3,KACANG TANAH,Ha,6.0,8.0,69.1,0.0,0.0,0.0
Mamasa,Mamasa,4,KEDELAI,Ha,0.0,1227.5,34.0,0.0,0.0,0.0
Mamasa,Mamasa,5,PADI,Ha,13184.65,10687.83,12301.88,12525.35,11023.68,0.0
Mamasa,Mamasa,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mamasa,Mamasa,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mamasa,Mamasa,8,UBIJALAR,Ha,9.0,13.0,107.5,0.0,0.0,0.0
Mamasa,Mamasa,9,UBIKAYU / KETELA POHON,Ha,26.0,69.0,1012.5,0.0,0.0,0.0
Mamuju,Mamuju,1,JAGUNG,Ha,44381.0,37381.0,32762.0,0.0,0.0,0.0
Mamuju,Mamuju,2,KACANG HIJAU,Ha,0.0,0.0,6.0,0.0,0.0,0.0
Mamuju,Mamuju,3,KACANG TANAH,Ha,0.0,0.0,10.0,0.0,0.0,0.0
Mamuju,Mamuju,4,KEDELAI,Ha,1227.0,2347.0,244.0,0.0,0.0,0.0
Mamuju,Mamuju,5,PADI,Ha,12954.59,13018.98,14296.8,10794.66,14824.7,0.0
Mamuju,Mamuju,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mamuju,Mamuju,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mamuju,Mamuju,8,UBIJALAR,Ha,0.0,0.0,80.0,0.0,0.0,0.0
Mamuju,Mamuju,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,45.0,0.0,0.0,0.0
Pasangkayu,Pasangkayu,1,JAGUNG,Ha,10181.0,6591.1,4176.0,0.0,0.0,0.0
Pasangkayu,Pasangkayu,2,KACANG HIJAU,Ha,24.0,35.9,16.0,0.0,0.0,0.0
Pasangkayu,Pasangkayu,3,KACANG TANAH,Ha,30.5,56.0,30.0,0.0,0.0,0.0
Pasangkayu,Pasangkayu,4,KEDELAI,Ha,6.7,8.5,1.5,0.0,0.0,0.0
Pasangkayu,Pasangkayu,5,PADI,Ha,597.05,547.03,603.52,495.49,546.02,0.0
Pasangkayu,Pasangkayu,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasangkayu,Pasangkayu,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasangkayu,Pasangkayu,8,UBIJALAR,Ha,36.0,74.0,30.0,0.0,0.0,0.0
Pasangkayu,Pasangkayu,9,UBIKAYU / KETELA POHON,Ha,80.0,124.5,55.0,0.0,0.0,0.0
Mamuju,Mamuju Tengah,1,JAGUNG,Ha,26232.3,6448.0,3162.0,0.0,0.0,0.0
Mamuju,Mamuju Tengah,2,KACANG HIJAU,Ha,9.0,8.0,4.5,0.0,0.0,0.0
Mamuju,Mamuju Tengah,3,KACANG TANAH,Ha,15.0,17.0,18.4,0.0,0.0,0.0
Mamuju,Mamuju Tengah,4,KEDELAI,Ha,554.0,3.0,1.2,0.0,0.0,0.0
Mamuju,Mamuju Tengah,5,PADI,Ha,4194.0,5807.68,6313.82,3296.72,4873.35,0.0
