Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
Kediri,Kediri,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kediri,Kediri,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kediri,Kediri,3,KACANG TANAH,Kuintal/Ha,15.02,16.32,17.25,0.0,0.0,0.0
Kediri,Kediri,4,KEDELAI,Kuintal/Ha,15.53,0.0,0.0,0.0,0.0,0.0
Kediri,Kediri,5,PADI,Kuintal/Ha,10283.81,9534.86,10197.5,0.0,0.0,0.0
Kediri,Kediri,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kediri,Kediri,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kediri,Kediri,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kediri,Kediri,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Blitar,Blitar,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Blitar,Blitar,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Blitar,Blitar,3,KACANG TANAH,Kuintal/Ha,17.6,14.69,18.28,0.0,0.0,0.0
Blitar,Blitar,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Blitar,Blitar,5,PADI,Kuintal/Ha,5274.24,5793.3,5212.13,0.0,0.0,0.0
Blitar,Blitar,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Blitar,Blitar,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Blitar,Blitar,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Blitar,Blitar,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Malang,Malang,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Malang,Malang,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Malang,Malang,3,KACANG TANAH,Kuintal/Ha,0.0,13.35,13.45,0.0,0.0,0.0
Malang,Malang,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Malang,Malang,5,PADI,Kuintal/Ha,11723.75,11311.4,10771.15,0.0,0.0,0.0
Malang,Malang,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Malang,Malang,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Malang,Malang,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Malang,Malang,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Probolinggo,Probolinggo,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Probolinggo,Probolinggo,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Probolinggo,Probolinggo,3,KACANG TANAH,Kuintal/Ha,14.56,18.85,16.31,0.0,0.0,0.0
Probolinggo,Probolinggo,4,KEDELAI,Kuintal/Ha,23.92,0.0,15.48,0.0,0.0,0.0
Probolinggo,Probolinggo,5,PADI,Kuintal/Ha,7543.19,8924.08,8103.92,0.0,0.0,0.0
Probolinggo,Probolinggo,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Probolinggo,Probolinggo,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Probolinggo,Probolinggo,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Probolinggo,Probolinggo,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasuruan,Pasuruan,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasuruan,Pasuruan,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasuruan,Pasuruan,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasuruan,Pasuruan,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasuruan,Pasuruan,5,PADI,Kuintal/Ha,10115.21,8304.59,7293.69,0.0,0.0,0.0
Pasuruan,Pasuruan,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasuruan,Pasuruan,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasuruan,Pasuruan,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pasuruan,Pasuruan,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mojokerto,Mojokerto,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mojokerto,Mojokerto,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mojokerto,Mojokerto,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mojokerto,Mojokerto,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mojokerto,Mojokerto,5,PADI,Kuintal/Ha,4461.78,4414.93,5032.96,0.0,0.0,0.0
Mojokerto,Mojokerto,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mojokerto,Mojokerto,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mojokerto,Mojokerto,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mojokerto,Mojokerto,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Madiun,Madiun,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Madiun,Madiun,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Madiun,Madiun,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Madiun,Madiun,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Madiun,Madiun,5,PADI,Kuintal/Ha,15166.53,13505.81,11453.92,0.0,0.0,0.0
Madiun,Madiun,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Madiun,Madiun,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Madiun,Madiun,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Madiun,Madiun,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Surabaya,Surabaya,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Surabaya,Surabaya,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Surabaya,Surabaya,3,KACANG TANAH,Kuintal/Ha,14.07,0.0,14.13,0.0,0.0,0.0
Surabaya,Surabaya,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Surabaya,Surabaya,5,PADI,Kuintal/Ha,11138.05,9832.67,8117.31,0.0,0.0,0.0
Surabaya,Surabaya,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Surabaya,Surabaya,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Surabaya,Surabaya,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Surabaya,Surabaya,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu,3,KACANG TANAH,Kuintal/Ha,16.61,18.23,0.0,0.0,0.0,0.0
Batu,Batu,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu,5,PADI,Kuintal/Ha,4988.4,5750.19,6762.57,0.0,0.0,0.0
Batu,Batu,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,5,PADI,Kuintal/Ha,54.08,50.73,57.67,0.0,0.0,0.0
Pandeglang,Pandeglang,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pandeglang,Pandeglang,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,5,PADI,Kuintal/Ha,49.48,50.42,52.26,0.0,0.0,0.0
Lebak,Lebak,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebak,Lebak,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,5,PADI,Kuintal/Ha,52.16,50.63,47.5,0.0,0.0,0.0
Tangerang,Tangerang,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,5,PADI,Kuintal/Ha,47.57,48.63,52.7,0.0,0.0,0.0
Serang,Serang,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,5,PADI,Kuintal/Ha,57.7,52.98,56.14,0.0,0.0,0.0
Tangerang,Tangerang,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,5,PADI,Kuintal/Ha,51.26,52.55,52.93,0.0,0.0,0.0
Cilegon,Cilegon,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilegon,Cilegon,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,5,PADI,Kuintal/Ha,53.44,57.45,51.57,0.0,0.0,0.0
Serang,Serang,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,5,PADI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,10.14,0.0,0.0
Jembrana,Jembrana,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,18.74,0.0,0.0
Jembrana,Jembrana,5,PADI,Kuintal/Ha,52.41,53.14,55.65,0.0,0.0,0.0
Jembrana,Jembrana,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,145.29,0.0,0.0
Tabanan,Tabanan,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,17.19,0.0,0.0
Tabanan,Tabanan,5,PADI,Kuintal/Ha,56.53,57.13,58.29,0.0,0.0,0.0
Tabanan,Tabanan,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,166.89,0.0,0.0
Tabanan,Tabanan,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,164.32,0.0,0.0
Badung,Badung,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,10.55,0.0,0.0
Badung,Badung,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,18.75,0.0,0.0
Badung,Badung,5,PADI,Kuintal/Ha,61.33,60.86,64.9,0.0,0.0,0.0
Badung,Badung,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,150.69,0.0,0.0
Badung,Badung,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,180.73,0.0,0.0
Gianyar,Gianyar,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,10.7,0.0,0.0
Gianyar,Gianyar,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,11.54,0.0,0.0
Gianyar,Gianyar,5,PADI,Kuintal/Ha,60.45,60.28,64.99,0.0,0.0,0.0
Gianyar,Gianyar,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,140.62,0.0,0.0
Gianyar,Gianyar,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,192.22,0.0,0.0
Klungkung,Klungkung,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,11.14,0.0,0.0
Klungkung,Klungkung,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,16.19,0.0,0.0
Klungkung,Klungkung,5,PADI,Kuintal/Ha,68.38,62.48,61.6,0.0,0.0,0.0
Klungkung,Klungkung,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,160.09,0.0,0.0
Klungkung,Klungkung,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,130.87,0.0,0.0
Bangli,Bangli,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,10.79,0.0,0.0
Bangli,Bangli,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,13.46,0.0,0.0
Bangli,Bangli,5,PADI,Kuintal/Ha,49.79,50.6,53.51,0.0,0.0,0.0
Bangli,Bangli,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,143.78,0.0,0.0
Bangli,Bangli,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,161.89,0.0,0.0
Karang,Karang Asem,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,11.03,0.0,0.0
Karang,Karang Asem,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,15.89,0.0,0.0
Karang,Karang Asem,5,PADI,Kuintal/Ha,58.76,59.86,61.02,0.0,0.0,0.0
Karang,Karang Asem,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,147.13,0.0,0.0
Karang,Karang Asem,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,131.72,0.0,0.0
Buleleng,Buleleng,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,11.32,0.0,0.0
Buleleng,Buleleng,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,21.2,0.0,0.0
Buleleng,Buleleng,5,PADI,Kuintal/Ha,55.66,58.8,56.04,0.0,0.0,0.0
Buleleng,Buleleng,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,174.93,0.0,0.0
Buleleng,Buleleng,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,127.96,0.0,0.0
Denpasar,Denpasar,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,21.2,0.0,0.0
Denpasar,Denpasar,5,PADI,Kuintal/Ha,75.19,75.54,74.77,0.0,0.0,0.0
Denpasar,Denpasar,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,4,KEDELAI,Kuintal/Ha,12.07,12.81,166.07,0.0,0.0,0.0
Lombok,Lombok Barat,5,PADI,Kuintal/Ha,50.04,49.6,50.28,0.0,0.0,0.0
Lombok,Lombok Barat,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,4,KEDELAI,Kuintal/Ha,15.0,18.22,169.14,0.0,0.0,0.0
Lombok,Lombok Tengah,5,PADI,Kuintal/Ha,43.96,49.78,53.12,0.0,0.0,0.0
